phase120_row_id,composition,yield_strength_mpa,dominant_non_fe_element,alloy_family_key,composition_hash16,element_count,non_fe_fraction,transition_fraction,light_fraction,refractory_fraction,entropy_fraction,frac_Fe,frac_C,frac_Mn,frac_Si,frac_Cr,frac_Ni,frac_Mo,frac_V,frac_N,frac_Nb,frac_Co,frac_W,frac_Al,frac_Ti,phase122_C_x_Cr,phase122_C_x_Mo,phase122_C_x_V,phase122_C_x_Nb,phase122_C_x_W,phase122_C_x_Ti,phase122_Al_x_Ti,phase122_Ni_x_Ti,phase122_Mo_x_Ni,phase122_Cr_x_Ni,phase122_Co_x_Ni,phase122_Cr_x_Mo,phase122_C_x_Ni,phase122_C_x_Co,phase122_solid_solution_weighted,phase122_precipitation_carbon_sum,phase122_gamma_stabilizer_fraction,phase122_carbide_former_fraction,phase122_light_transition_interaction,phase122_refractory_transition_interaction,phase122_gamma_carbide_interaction,phase122_entropy_non_fe_interaction,phase122_refractory_to_transition,phase122_light_to_non_fe
MBSTEEL-0158,Fe0.724C0.00140Mn0.000510Si0.00339Cr0.000108Ni0.157Mo0.000117V0.0440Nb0.0000603Co0.0656Al0.00208Ti0.00164,1536.500000000,Ni,Co+Ni+V,5029a8ef279ff900,12,0.275931431,0.991311877,0.006870651,0.045821639,0.898984936,0.724068569,0.001400133,0.000510048,0.003390321,0.000108010,0.157014869,0.000117011,0.044004167,0.000000000,0.000060306,0.065606213,0.000000000,0.002080197,0.001640155,0.000000151,0.000000164,0.000061612,0.000000084,0.000000000,0.000002296,0.000003412,0.000257529,0.000018372,0.000016959,0.010301151,0.000000013,0.000219842,0.000091857,0.217485895,0.000064308,0.223131130,0.045929649,0.006810958,0.045423535,0.010248334,0.248058200,0.046223232,0.024899849
MBSTEEL-0159,Fe0.725C0.0155Mn0.000677Si0.0899Cr0.000102Ni0.167Mo0.000111V0.000104Nb0.0000572Co0.0000902Al0.000591,1250.500000000,Ni,Ni+Si,78b2e5ea2601f428,11,0.274370444,0.893748616,0.106083038,0.000272436,0.826684548,0.725629556,0.015513459,0.000677588,0.089978065,0.000102089,0.167145015,0.000111096,0.000104090,0.000000000,0.000057250,0.000090278,0.000000000,0.000591513,0.000000000,0.000001584,0.000001723,0.000001615,0.000000888,0.000000000,0.000000000,0.000000000,0.000000000,0.000018569,0.000017064,0.000015090,0.000000011,0.002592997,0.000001401,0.194684388,0.000005810,0.167912881,0.000374525,0.094811568,0.000243489,0.000062888,0.226817806,0.000304824,0.386641638
MBSTEEL-0160,Fe0.727C0.000476Mn0.000104Si0.000203Cr0.0549Ni0.108Mo0.0304V0.000112Nb0.0000615Co0.0611Al0.00212Ti0.0154,1123.100000000,Ni,Co+Cr+Mo+Ni,35c51e4138d9fb46,12,0.272910204,0.951333490,0.002799346,0.045979178,0.993732347,0.727089796,0.000476059,0.000104013,0.000203025,0.054906781,0.108013340,0.030403755,0.000112014,0.000000000,0.000061508,0.061107547,0.000000000,0.002120262,0.015401902,0.000026139,0.000014474,0.000000053,0.000000029,0.000000000,0.000007332,0.000032656,0.001663611,0.003284011,0.005930665,0.006600430,0.001669372,0.000051421,0.000029091,0.234991522,0.000048028,0.169224900,0.100885960,0.002663112,0.043741532,0.017072416,0.271199698,0.048331293,0.010257389
MBSTEEL-0161,Fe0.730C0.00414Mn0.0101Si0.00983Cr0.186Ni0.0395Mo0.0158V0.000108N0.00394Nb0.0000594Co0.0000937Al0.000614,1016.400000000,Cr,Cr+Ni,57ecd51c47bd28b8,12,0.270135098,0.965622963,0.018520572,0.015964445,0.879145677,0.729864902,0.004139234,0.010098131,0.009828181,0.185965578,0.039492690,0.015797076,0.000107980,0.003939271,0.000059389,0.000093683,0.000000000,0.000613886,0.000000000,0.000769755,0.000065388,0.000000447,0.000000246,0.000000000,0.000000000,0.000000000,0.000000000,0.000623869,0.007344281,0.000003700,0.002937712,0.000163469,0.000000388,0.194117400,0.000835836,0.053623775,0.201930023,0.017883890,0.015415635,0.010828250,0.237488104,0.016532793,0.068560406
MBSTEEL-0162,Fe0.731C0.00897Mn0.000103Si0.000202Cr0.0742Ni0.0271Mo0.0142V0.00312Nb0.0000610Co0.137W0.00401Al0.000631Ti0.000237,1371.100000000,Co,Co+Cr+Ni,2792c1bfdc0ed350,13,0.269609146,0.971712592,0.009794831,0.021609977,0.944915043,0.730390854,0.008962525,0.000102914,0.000201832,0.074138169,0.027077417,0.014188167,0.003117400,0.000000000,0.000060949,0.136885837,0.004006658,0.000630474,0.000236803,0.000664465,0.000127162,0.000027940,0.000000546,0.000035910,0.000002122,0.000000149,0.000006412,0.000384179,0.002007470,0.003706515,0.001051885,0.000242682,0.001226843,0.217880088,0.000858145,0.164066168,0.095748146,0.009517761,0.020998687,0.015709031,0.254757738,0.022239062,0.036329743
MBSTEEL-0163,Fe0.732C0.00415Mn0.00504Si0.00553Cr0.182Ni0.0395Mo0.0117V0.000109Nb0.0000597Co0.0190Al0.000616,1117.300000000,Cr,Cr+Ni,a9aeb6a2955c6685,11,0.267783777,0.977937785,0.010299041,0.011872206,0.877696727,0.732216223,0.004151226,0.005041489,0.005531633,0.182053760,0.039511668,0.011703456,0.000109032,0.000000000,0.000059718,0.019005612,0.000000000,0.000616182,0.000000000,0.000755746,0.000048584,0.000000453,0.000000248,0.000000000,0.000000000,0.000000000,0.000000000,0.000462423,0.007193248,0.000750943,0.002130658,0.000164022,0.000078897,0.200604238,0.000805031,0.063558769,0.193925966,0.010071821,0.011610279,0.012325696,0.235032945,0.012140042,0.038460287
MBSTEEL-0164,Fe0.732C0.00480Mn0.00556Si0.00533Cr0.136Ni0.0000981Mo0.000120V0.000113N0.00123Nb0.0000620Co0.0953W0.0188Al0.000640,1232.000000000,Cr,Co+Cr,3516f9aaf0b689fa,13,0.268038867,0.969019645,0.011999363,0.019093986,0.897398609,0.731961133,0.004799745,0.005559705,0.005329717,0.135992779,0.000098095,0.000119994,0.000112994,0.001229935,0.000061997,0.095294940,0.018799002,0.000639966,0.000000000,0.000652731,0.000000576,0.000000542,0.000000298,0.000090230,0.000000000,0.000000000,0.000000000,0.000000012,0.000013340,0.000009348,0.000016318,0.000000471,0.000457391,0.185013277,0.000744377,0.102182675,0.155086766,0.011627618,0.018502448,0.015847181,0.240537706,0.019704436,0.044767250
MBSTEEL-0165,Fe0.733C0.00750Mn0.00164Si0.00100Cr0.0213Ni0.0964Mo0.00587V0.000111Nb0.0000606Co0.133Al0.000209,1592.900000000,Co,Co+Cr+Ni,4b05d3af2a68ed25,11,0.267066404,0.985361726,0.008708211,0.006041053,0.891141241,0.732933596,0.007499321,0.001639851,0.000999909,0.021298070,0.096391267,0.005869468,0.000110990,0.000000000,0.000060595,0.132987951,0.000000000,0.000208981,0.000000000,0.000159721,0.000044017,0.000000832,0.000000454,0.000000000,0.000000000,0.000000000,0.000000000,0.000565765,0.002052948,0.012818877,0.000125008,0.000722869,0.000997319,0.238401400,0.000205025,0.231019069,0.027339123,0.008580738,0.005952622,0.006315859,0.237993887,0.006130797,0.032606913
MBSTEEL-0166,Fe0.734C0.00750Mn0.000615Si0.000802Cr0.0211Ni0.0974Mo0.00575V0.000111Nb0.0000606Co0.132Al0.000209Ti0.000118,1629.900000000,Co,Co+Cr+Ni,f2192bd43193c97b,12,0.265754468,0.985555570,0.008513847,0.006041620,0.883553125,0.734245532,0.007502509,0.000615206,0.000802268,0.021107058,0.097432581,0.005751923,0.000111037,0.000000000,0.000060620,0.132044156,0.000000000,0.000209070,0.000118039,0.000158356,0.000043154,0.000000833,0.000000455,0.000000000,0.000000886,0.000000025,0.000011501,0.000560425,0.002056515,0.012865403,0.000121406,0.000730989,0.000990662,0.237861140,0.000203683,0.230091943,0.027148677,0.008390869,0.005954352,0.006246692,0.234808191,0.006130167,0.032036515
MBSTEEL-0167,Fe0.735C0.000951Mn0.000104Si0.000203Cr0.0549Ni0.108Mo0.0286V0.000112Nb0.0000615Co0.0601Al0.00190Ti0.00978,1047.300000000,Ni,Co+Cr+Mo+Ni,53d30900de8df925,12,0.264787891,0.958492525,0.003054881,0.038564626,0.964699276,0.735212109,0.000951274,0.000104030,0.000203059,0.054915843,0.108031167,0.028608253,0.000112032,0.000000000,0.000061518,0.060117344,0.000000000,0.001900548,0.009782822,0.000052240,0.000027214,0.000000107,0.000000059,0.000000000,0.000009306,0.000018593,0.001056850,0.003090583,0.005932623,0.006494547,0.001571046,0.000102767,0.000057188,0.232149475,0.000088926,0.168252541,0.093480468,0.002928081,0.036963906,0.015728326,0.255440687,0.040234665,0.011537087
MBSTEEL-0168,Fe0.735C0.00514Mn0.00593Si0.00440Cr0.128Ni0.0000957Mo0.0227V0.000110N0.000802Nb0.0000604Co0.0972Al0.000624,1096.500000000,Cr,Co+Cr+Mo,56cd7cc11613c145,12,0.265045641,0.966275694,0.010965319,0.022868980,0.896105293,0.734954359,0.005139681,0.005929632,0.004399727,0.127992052,0.000095694,0.022698590,0.000109993,0.000801950,0.000060396,0.097193964,0.000000000,0.000623961,0.000000000,0.000657838,0.000116664,0.000000565,0.000000310,0.000000000,0.000000000,0.000000000,0.000000000,0.000002172,0.000012248,0.000009301,0.002905239,0.000000492,0.000499546,0.205824918,0.000775378,0.104021240,0.150861031,0.010595521,0.022097740,0.015692752,0.237508802,0.023667138,0.041371437
MBSTEEL-0169,Fe0.735C0.0111Mn0.000101Si0.000198Cr0.0974Ni0.0266Mo0.00754V0.00404Nb0.0000599Co0.117Al0.000619Ti0.000349,1615.800000000,Co,Co+Cr+Ni,1d041d0a9a12c0be,12,0.265005071,0.980134237,0.011916918,0.011988817,0.920269147,0.734994929,0.011099923,0.000100999,0.000197999,0.097399328,0.026599816,0.007539948,0.004039972,0.000000000,0.000059900,0.116999193,0.000000000,0.000618996,0.000348998,0.001081125,0.000083693,0.000044843,0.000000665,0.000000000,0.000003874,0.000000216,0.000009283,0.000200561,0.002590804,0.003112157,0.000734386,0.000295256,0.001298682,0.208472361,0.001214200,0.143700008,0.109388146,0.011680179,0.011750650,0.015719077,0.243875991,0.012231811,0.044968641
MBSTEEL-0170,Fe0.736C0.0107Mn0.000101Si0.000198Cr0.0964Ni0.0266Mo0.00755V0.00328Nb0.0000600Co0.118Al0.000619Ti0.000349,1522.700000000,Co,Co+Cr+Ni,ad235b47e38525c9,12,0.263894737,0.980521215,0.011518647,0.011240607,0.914497755,0.736105263,0.010701530,0.000101014,0.000198028,0.096413787,0.026603804,0.007551080,0.003280469,0.000000000,0.000060009,0.118016876,0.000000000,0.000619089,0.000349050,0.001031775,0.000080808,0.000035106,0.000000642,0.000000000,0.000003735,0.000000216,0.000009286,0.000200887,0.002564973,0.003139698,0.000728028,0.000284701,0.001262961,0.208714645,0.001152067,0.144721694,0.107654395,0.011294278,0.011021654,0.015579926,0.241331145,0.011463910,0.043648642
MBSTEEL-0171,Fe0.737C0.000956Mn0.000105Si0.000204Cr0.000110Ni0.127Mo0.0299V0.00530Nb0.0000618Co0.0867Al0.00426Ti0.00852,1061.100000000,Ni,Co+Mo+Ni,8c5bde563a09cbb7,12,0.263086072,0.956103327,0.005419367,0.043776687,0.906515948,0.736913928,0.000955888,0.000104988,0.000203976,0.000109987,0.126985168,0.029896508,0.005299381,0.000000000,0.000061793,0.086689875,0.000000000,0.004259502,0.008519005,0.000000105,0.000028578,0.000005066,0.000000059,0.000000000,0.000008143,0.000036287,0.001081787,0.003796413,0.000013967,0.011008328,0.000003288,0.000121384,0.000082866,0.238072393,0.000041951,0.213780031,0.043886674,0.005181475,0.041855036,0.009382095,0.238491720,0.045786565,0.020599217
MBSTEEL-0172,Fe0.737C0.00836Mn0.000102Si0.000199Cr0.0977Ni0.0266Mo0.00756V0.00318Nb0.0000601Co0.118Al0.000621Ti0.000350,1426.200000000,Co,Co+Cr+Ni,87bc3147b78a5c41,12,0.262802505,0.982845304,0.009182460,0.011153088,0.906570116,0.737197495,0.008362240,0.000102027,0.000199053,0.097726181,0.026607128,0.007562026,0.003180852,0.000000000,0.000060116,0.118031621,0.000000000,0.000621166,0.000350094,0.000817210,0.000063235,0.000026599,0.000000503,0.000000000,0.000002928,0.000000217,0.000009315,0.000201204,0.002600213,0.003140482,0.000739008,0.000222495,0.000987009,0.209662669,0.000910475,0.144740776,0.108879269,0.009024938,0.010961760,0.015759270,0.238248897,0.011347755,0.034940535
MBSTEEL-0173,Fe0.737C0.0111Mn0.000101Si0.000198Cr0.0964Ni0.0266Mo0.00755V0.00317Nb0.0000599Co0.117Al0.000619Ti0.000233,1564.000000000,Co,Co+Cr+Ni,1f7838361fa2e48e,12,0.263022773,0.980240711,0.011916632,0.011012560,0.912733615,0.736977227,0.011099657,0.000100997,0.000197994,0.096397021,0.026599178,0.007549767,0.003169902,0.000000000,0.000059898,0.116996385,0.000000000,0.000618981,0.000232993,0.001069974,0.000083800,0.000035185,0.000000665,0.000000000,0.000002586,0.000000144,0.000006197,0.000200818,0.002564082,0.003112008,0.000727775,0.000295242,0.001298620,0.207778380,0.001192210,0.143696560,0.107409581,0.011681168,0.010794960,0.015434387,0.240069726,0.011234547,0.045306465
MBSTEEL-0174,Fe0.740C0.00457Mn0.0300Si0.00586Cr0.179Ni0.0393Mo0.000114V0.000108Nb0.0000591Co0.0000931Al0.000610,1130.400000000,Cr,Cr+Mn+Ni,c026e71105580801,11,0.259788448,0.988783694,0.011043156,0.000281180,0.825825168,0.740211552,0.004571306,0.030008576,0.005861675,0.179051173,0.039311235,0.000114033,0.000108031,0.000000000,0.000059117,0.000093127,0.000000000,0.000610174,0.000000000,0.000818498,0.000000521,0.000000494,0.000000270,0.000000000,0.000000000,0.000000000,0.000000000,0.000004483,0.007038723,0.000003661,0.000020418,0.000179704,0.000000426,0.178618240,0.000819783,0.069412938,0.179332354,0.010919293,0.000278026,0.012447986,0.214539839,0.000284370,0.042508264
MBSTEEL-0175,Fe0.741C0.00702Mn0.00164Si0.00100Cr0.0321Ni0.0964Mo0.00586V0.000110Nb0.0000605Co0.115Al0.000208,1455.400000000,Co,Co+Cr+Ni,218365bdc2c49861,11,0.259295171,0.985857136,0.008224722,0.006028098,0.892487147,0.740704829,0.007017204,0.001639347,0.000999602,0.032087213,0.096361600,0.005857666,0.000109956,0.000000000,0.000060476,0.114954191,0.000000000,0.000207917,0.000000000,0.000225163,0.000041104,0.000000772,0.000000424,0.000000000,0.000000000,0.000000000,0.000000000,0.000564454,0.003091975,0.011077170,0.000187956,0.000676189,0.000806657,0.229680473,0.000267463,0.212955138,0.038115311,0.008108401,0.005942843,0.008116851,0.231417607,0.006114576,0.031719534
MBSTEEL-0176,Fe0.744C0.00414Mn0.0217Si0.00354Cr0.180Ni0.0401Mo0.00598V0.000108Nb0.0000594Co0.0000937Al0.000614,1028.700000000,Cr,Cr+Mn+Ni,9d142e4bf5790ac5,11,0.256249231,0.985671402,0.008291222,0.006145341,0.821115409,0.743750769,0.004138613,0.021692731,0.003538814,0.179939702,0.040086567,0.005977997,0.000107964,0.000000000,0.000059380,0.000093669,0.000000000,0.000613794,0.000000000,0.000744701,0.000024741,0.000000447,0.000000246,0.000000000,0.000000000,0.000000000,0.000000000,0.000239637,0.007213165,0.000003755,0.001075679,0.000165903,0.000000388,0.182443194,0.000770134,0.061872967,0.186085043,0.008172420,0.006057287,0.011513634,0.210410192,0.006234675,0.032356085
MBSTEEL-0177,Fe0.745C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0794Mo0.0129V0.000108Nb0.0000594Co0.0000937Al0.0268Ti0.000115,1521.300000000,Cr,Al+Cr+Ni,2cd5032c20d04ba0,12,0.255114787,0.958554987,0.028372628,0.013180369,0.858093067,0.744885213,0.001379787,0.000100984,0.000196970,0.133979354,0.079387766,0.012898012,0.000107983,0.000000000,0.000059391,0.000093686,0.000000000,0.026795871,0.000114982,0.000184863,0.000017797,0.000000149,0.000000082,0.000000000,0.000000159,0.000003081,0.000009128,0.001023944,0.010636322,0.000007438,0.001728067,0.000109538,0.000000129,0.187544929,0.000203049,0.079582436,0.147159722,0.027196724,0.012634108,0.011711329,0.218912230,0.013750248,0.111215145
MBSTEEL-0178,Fe0.747C0.000899Mn0.000982Si0.0820Cr0.000104Ni0.166Mo0.000112V0.000106Nb0.0000581Co0.0000916Al0.00140Ti0.00101,1801.800000000,Ni,Ni+Si,819a10f674398b2e,12,0.252822695,0.914500611,0.084319009,0.001286405,0.754651442,0.747177305,0.000899213,0.000982233,0.082019463,0.000104025,0.166039401,0.000112027,0.000106025,0.000000000,0.000058114,0.000091622,0.000000000,0.001400332,0.001010240,0.000000094,0.000000101,0.000000095,0.000000052,0.000000000,0.000000908,0.000001415,0.000167740,0.000018601,0.000017272,0.000015213,0.000000012,0.000149305,0.000000082,0.191316640,0.000001250,0.167113256,0.001390431,0.077109785,0.001176418,0.000232359,0.190793011,0.001406675,0.333510443
MBSTEEL-0179,Fe0.748C0.00704Mn0.00164Si0.00120Cr0.0218Ni0.0967Mo0.00716V0.000111Nb0.0000606Co0.116Al0.000209,1503.400000000,Co,Co+Cr+Ni,079a10c914720b3e,11,0.251940604,0.984329156,0.008449671,0.007332182,0.868578953,0.748059396,0.007040559,0.001640130,0.001200095,0.021801731,0.096707679,0.007160569,0.000111009,0.000000000,0.000060605,0.116009211,0.000000000,0.000209017,0.000000000,0.000153496,0.000050414,0.000000782,0.000000427,0.000000000,0.000000000,0.000000000,0.000000000,0.000692482,0.002108395,0.011218982,0.000156113,0.000680876,0.000816770,0.225269887,0.000205119,0.214357020,0.029133914,0.008317258,0.007217281,0.006245059,0.218830306,0.007448913,0.033538345
MBSTEEL-0180,Fe0.750C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0789Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0218Ti0.00104,1350.300000000,Cr,Al+Cr+Ni,5e4eb2ce0c97a828,12,0.249610248,0.962704028,0.023389148,0.014015880,0.844845819,0.750389752,0.001380717,0.000101052,0.000197102,0.133069116,0.078941002,0.012806652,0.000109057,0.000000000,0.000059631,0.000094049,0.000000000,0.021811329,0.001040540,0.000183731,0.000017682,0.000000151,0.000000082,0.000000000,0.000001437,0.000022696,0.000082141,0.001010970,0.010504609,0.000007424,0.001704170,0.000108995,0.000000130,0.186360896,0.000203083,0.079136103,0.147084996,0.022516827,0.013493144,0.011639733,0.210882174,0.014558867,0.093702675
MBSTEEL-0181,Fe0.750C0.00184Mn0.000101Si0.000394Cr0.133Ni0.0814Mo0.0121V0.000109Nb0.0000596Co0.0000939Al0.0205,1308.000000000,Cr,Al+Cr+Ni,fd6850b60bb3f65e,11,0.249698003,0.965092350,0.022743154,0.012273540,0.839351695,0.750301997,0.001840741,0.000101041,0.000394159,0.133053554,0.081432777,0.012104872,0.000109044,0.000000000,0.000059624,0.000093938,0.000000000,0.020508255,0.000000000,0.000244917,0.000022282,0.000000201,0.000000110,0.000000000,0.000000000,0.000000000,0.000000000,0.000985733,0.010834920,0.000007650,0.001610596,0.000149897,0.000000173,0.188128832,0.000267510,0.081627756,0.145327094,0.021949244,0.011845100,0.011862725,0.209584442,0.012717477,0.091082643
MBSTEEL-0182,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.00104,1357.900000000,Cr,Al+Cr+Ni,ac9af81f91eecabd,13,0.249206844,0.962438748,0.023665480,0.014004742,0.846296121,0.750793156,0.001379620,0.000100972,0.000196946,0.132963369,0.078378407,0.012796475,0.000108970,0.000394891,0.000059584,0.000093874,0.000000000,0.021694023,0.001039714,0.000183439,0.000017654,0.000000150,0.000000082,0.000000000,0.000001434,0.000022556,0.000081491,0.001002967,0.010421457,0.000007358,0.001701462,0.000108132,0.000000130,0.185712847,0.000202760,0.078968144,0.146968112,0.022776575,0.013478706,0.011605799,0.210902785,0.014551307,0.094963203
MBSTEEL-0183,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000578,1317.000000000,Cr,Al+Cr+Ni,5dd88183d6047cf7,12,0.248788534,0.962974977,0.023583639,0.013550414,0.841126912,0.751211466,0.001380389,0.000101028,0.000197055,0.133037450,0.078422076,0.012803604,0.000109031,0.000000000,0.000059617,0.000093926,0.000000000,0.022006195,0.000578163,0.000183643,0.000017674,0.000000151,0.000000082,0.000000000,0.000000798,0.000012723,0.000045341,0.001004085,0.010433073,0.000007366,0.001703359,0.000108253,0.000000130,0.185816317,0.000202348,0.078617030,0.146587865,0.022710454,0.013048710,0.011524303,0.209262731,0.014071408,0.094793914
MBSTEEL-0184,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0787Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.000231,1269.000000000,Cr,Al+Cr+Ni,d5cf5b4c43decb86,13,0.248824601,0.963228814,0.023677529,0.013202683,0.841470863,0.751175399,0.001380322,0.000101024,0.000197046,0.133031063,0.078718381,0.012802989,0.000109025,0.000395092,0.000059614,0.000093922,0.000000000,0.021705068,0.000231054,0.000183626,0.000017672,0.000000150,0.000000082,0.000000000,0.000000319,0.000005015,0.000018188,0.001007831,0.010471990,0.000007393,0.001703195,0.000108657,0.000000130,0.186107466,0.000201850,0.079308419,0.146233745,0.022806878,0.012717205,0.011597567,0.209378652,0.013706694,0.095157508
MBSTEEL-0185,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0782Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0215Ti0.000116,1306.900000000,Cr,Al+Cr+Ni,1bd0e69a7e4ec2b3,13,0.248963575,0.963550632,0.023473138,0.013085235,0.840291101,0.751036425,0.001380067,0.000101005,0.000197010,0.134006499,0.078203793,0.012800621,0.000109005,0.000395019,0.000059603,0.000093905,0.000000000,0.021501043,0.000116006,0.000184938,0.000017666,0.000000150,0.000000082,0.000000000,0.000000160,0.000002494,0.000009072,0.001001057,0.010479817,0.000007344,0.001715366,0.000107926,0.000000130,0.186273045,0.000202996,0.078793722,0.147091734,0.022617557,0.012608286,0.011589905,0.209201877,0.013580226,0.094283423
MBSTEEL-0186,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0791Mo0.0129V0.000109Nb0.0000596Co0.0000940Al0.0211Ti0.000116,1285.000000000,Cr,Al+Cr+Ni,127100c130fd568e,12,0.249117588,0.964252998,0.022673449,0.013182536,0.837813911,0.750882412,0.001379784,0.000100984,0.000196969,0.133979019,0.079087615,0.012897980,0.000108983,0.000000000,0.000059591,0.000093985,0.000000000,0.021096696,0.000115982,0.000184862,0.000017796,0.000000150,0.000000082,0.000000000,0.000000160,0.000002447,0.000009173,0.001020070,0.010596081,0.000007433,0.001728059,0.000109124,0.000000130,0.187244777,0.000203051,0.079282584,0.147161555,0.021862941,0.012711300,0.011667348,0.208714181,0.013671242,0.091015047
MBSTEEL-0187,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0783Mo0.0129V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000116,1297.500000000,Cr,Al+Cr+Ni,24a6f25d5db80f2c,12,0.248787031,0.962876876,0.024043816,0.013188339,0.840548940,0.751212969,0.001840522,0.000101029,0.000197056,0.133037716,0.078322204,0.012903658,0.000109031,0.000000000,0.000059617,0.000093927,0.000000000,0.022006239,0.000116033,0.000244859,0.000023749,0.000000201,0.000000110,0.000000000,0.000000214,0.000002553,0.000009088,0.001010643,0.010419807,0.000007357,0.001716673,0.000144154,0.000000173,0.185826692,0.000269132,0.078517160,0.146226055,0.023151234,0.012698747,0.011481255,0.209117675,0.013696807,0.096644170
MBSTEEL-0188,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0785Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0217Ti0.000578,1344.000000000,Cr,Al+Cr+Ni,3a1a58b01784160f,12,0.248983853,0.962824601,0.023737510,0.013546891,0.842975754,0.751016147,0.001840040,0.000101002,0.000197004,0.133002860,0.078501688,0.012800275,0.000109002,0.000000000,0.000059601,0.000093902,0.000000000,0.021700467,0.000578012,0.000244731,0.000023553,0.000000201,0.000000110,0.000000000,0.000001064,0.000012543,0.000045375,0.001004843,0.010440949,0.000007371,0.001702473,0.000144446,0.000000173,0.185868006,0.000269657,0.078696592,0.146549750,0.022855059,0.013043280,0.011532966,0.209887351,0.014069947,0.095337548
MBSTEEL-0189,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0786Mo0.0127V0.000109Nb0.0000596Co0.0000939Al0.0213Ti0.00116,1348.600000000,Cr,Al+Cr+Ni,b6345fb6e1af4c0b,12,0.249120516,0.962749379,0.023333255,0.014026349,0.845217575,0.750879484,0.001839705,0.000100984,0.000196968,0.132978657,0.078587387,0.012697962,0.000108983,0.000000000,0.000059590,0.000093885,0.000000000,0.021296582,0.001159814,0.000244642,0.000023361,0.000000200,0.000000110,0.000000000,0.000002134,0.000024700,0.000091147,0.000997900,0.010450445,0.000007378,0.001688558,0.000144578,0.000000173,0.185824186,0.000270446,0.078782256,0.147005006,0.022464077,0.013503859,0.011581386,0.210561038,0.014569055,0.093662519
MBSTEEL-0190,Fe0.751C0.00563Mn0.00185Si0.00120Cr0.0218Ni0.0967Mo0.00587V0.000111Nb0.0000606Co0.116Al0.000209,1463.300000000,Co,Co+Cr+Ni,701649fb873a770a,11,0.249323241,0.987035982,0.007035970,0.006039000,0.856704678,0.750676759,0.005627577,0.001849204,0.001199484,0.021790617,0.096658379,0.005867473,0.000110952,0.000000000,0.000060574,0.115950072,0.000000000,0.000208910,0.000000000,0.000122628,0.000033020,0.000000624,0.000000341,0.000000000,0.000000000,0.000000000,0.000000000,0.000567140,0.002106246,0.011207546,0.000127856,0.000543952,0.000652518,0.223820623,0.000156613,0.214457655,0.027829616,0.006944756,0.005960710,0.005968274,0.213596387,0.006118318,0.028220273
MBSTEEL-0191,Fe0.752C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0781Mo0.0127V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0215Ti0.000578,1276.700000000,Cr,Al+Cr+Ni,8dc92cd99a6a246e,13,0.248160518,0.963198257,0.023466990,0.013443730,0.841371977,0.751839482,0.001379705,0.000100978,0.000196958,0.132971611,0.078083329,0.012697289,0.000108977,0.000394916,0.000059587,0.000093880,0.000000000,0.021495411,0.000577877,0.000183462,0.000017519,0.000000150,0.000000082,0.000000000,0.000000797,0.000012422,0.000045123,0.000991447,0.010382866,0.000007330,0.001688379,0.000107732,0.000000130,0.185314445,0.000202010,0.078673103,0.146415341,0.022603364,0.012948977,0.011518949,0.208795306,0.013957386,0.094563753
MBSTEEL-0192,Fe0.752C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0218Ti0.000231,1296.000000000,Cr,Al+Cr+Ni,e2fcf0a7facdfb6f,12,0.248129021,0.963538657,0.023372989,0.013197335,0.837546397,0.751870979,0.001379763,0.000100983,0.000196966,0.132977181,0.078386549,0.012797804,0.000108981,0.000000000,0.000059590,0.000093984,0.000000000,0.021796260,0.000230960,0.000183477,0.000017658,0.000000150,0.000000082,0.000000000,0.000000319,0.000005034,0.000018104,0.001003176,0.010423622,0.000007367,0.001701816,0.000108155,0.000000130,0.185732229,0.000201686,0.078581516,0.146174516,0.022520778,0.012716142,0.011486615,0.207819568,0.013696736,0.094196918
